HTTrack3.49-2+htsswf+htsjava launched on Mon, 12 Nov 2018 09:07:55 at http://www.jpp.org.in +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qiC1%Ps2u1%s%uN0%I0p7DaK0c8R2H0%kf2A25000000000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" http://www.jpp.org.in -O1 "C:\My Web Sites\JPP" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

09:31:01	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/210/26
09:31:03	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/210/27
09:31:04	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/207/20
09:31:06	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/207/21
09:31:09	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/192/16
09:31:10	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/192/17
09:31:13	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/228/30
09:31:28	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/228/31
09:31:30	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/161/14
09:31:36	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/191/15
09:31:39	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/172/12
09:31:48	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): www.jpp.org.in/index.php/jpp/article/downloadSuppFile/172/13
09:31:55	Error: 	"Not Found" (404) at link www.jpp.org.in/index.php/jpp/announcement/announcement (from www.jpp.org.in/index.php/jpp/announcement/view/12)
